5221908EX;2025-08;;;;;;;;;;;;;;
CONTA;IC1;TIPO1;IC2;TIPO2;IC3;TIPO3;IC4;TIPO4;IC5;TIPO5;IC6;TIPO6;Valor;Tipo_valor;Natureza_valor
522110100;20231;PO;01031;FS;1500;FR;;;33900800;ND;;;5653.11;beginning_balance;D
522110100;20231;PO;01031;FS;1500;FR;;;33900800;ND;;;5653.11;ending_balance;D
522110100;20231;PO;01031;FS;1500;FR;;;33909300;ND;;;5653.11;beginning_balance;D
522110100;20231;PO;01031;FS;1500;FR;;;33909300;ND;;;5653.11;ending_balance;D
522110100;20231;PO;01031;FS;1500;FR;;;44905199;ND;;;31657.38;beginning_balance;D
522110100;20231;PO;01031;FS;1500;FR;;;44905199;ND;;;31657.38;ending_balance;D
522120100;10131;PO;15452;FS;1500;FR;;;44905199;ND;;;124432.23;beginning_balance;D
522120100;10131;PO;15452;FS;1500;FR;;;44905199;ND;;;124432.23;ending_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;123854.99;period_change;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;0.00;beginning_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;123854.99;ending_balance;D
522120100;10131;PO;26782;FS;1500;FR;;;44905200;ND;;;38471.32;beginning_balance;D
522120100;10131;PO;26782;FS;1500;FR;;;44905200;ND;;;38471.32;ending_balance;D
522120100;10131;PO;10301;FS;1631;FR;;;44905199;ND;;;1701000.00;beginning_balance;D
522120100;10131;PO;10301;FS;1631;FR;;;44905199;ND;;;1701000.00;ending_balance;D
522120100;10131;PO;04061;FS;1500;FR;;;32909100;ND;;;411643.31;beginning_balance;D
522120100;10131;PO;04061;FS;1500;FR;;;32909100;ND;;;411643.31;ending_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33903900;ND;;;1017151.93;beginning_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33903900;ND;;;1017151.93;ending_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;203600.71;beginning_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;203600.71;ending_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;31901100;ND;;;197111.44;period_change;D
522120100;10131;PO;04122;FS;1500;FR;;;31901100;ND;;;82529.31;beginning_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;31901100;ND;;;279640.75;ending_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33904100;ND;;;29314.16;beginning_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33904100;ND;;;29314.16;ending_balance;D
522120100;10131;PO;04123;FS;1500;FR;;;33909300;ND;;;2500.00;period_change;D
522120100;10131;PO;04123;FS;1500;FR;;;33909300;ND;;;663139.31;beginning_balance;D
522120100;10131;PO;04123;FS;1500;FR;;;33909300;ND;;;665639.31;ending_balance;D
522120100;10131;PO;28123;FS;1500;FR;;;46907100;ND;;;485005.83;beginning_balance;D
522120100;10131;PO;28123;FS;1500;FR;;;46907100;ND;;;485005.83;ending_balance;D
522120100;10131;PO;04123;FS;1500;FR;;;33903400;ND;;;659245.31;beginning_balance;D
522120100;10131;PO;04123;FS;1500;FR;;;33903400;ND;;;659245.31;ending_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33903000;ND;;;27157.11;period_change;D
522120100;10131;PO;08244;FS;1500;FR;;;33903000;ND;;;121336.99;beginning_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33903000;ND;;;148494.10;ending_balance;D
522120100;10131;PO;08241;FS;1500;FR;;;44905200;ND;;;19024.84;beginning_balance;D
522120100;10131;PO;08241;FS;1500;FR;;;44905200;ND;;;19024.84;ending_balance;D
522120100;10131;PO;08241;FS;1500;FR;;;33903900;ND;;;22075.59;beginning_balance;D
522120100;10131;PO;08241;FS;1500;FR;;;33903900;ND;;;22075.59;ending_balance;D
522120100;10131;PO;08241;FS;1500;FR;;;33903000;ND;;;3031.23;beginning_balance;D
522120100;10131;PO;08241;FS;1500;FR;;;33903000;ND;;;3031.23;ending_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;31901100;ND;;;15786.13;period_change;D
522120100;10131;PO;08244;FS;1500;FR;;;31901100;ND;;;0.00;beginning_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;31901100;ND;;;15786.13;ending_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33903900;ND;;;30511.87;period_change;D
522120100;10131;PO;08244;FS;1500;FR;;;33903900;ND;;;134267.96;beginning_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33903900;ND;;;164779.83;ending_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33903600;ND;;;144452.90;beginning_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33903600;ND;;;144452.90;ending_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;33903600;ND;;;4708.86;beginning_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;33903600;ND;;;4708.86;ending_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;33903900;ND;;;8775.52;beginning_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;33903900;ND;;;8775.52;ending_balance;D
522120100;10131;PO;12361;FS;1500;FR;1001;CO;31909400;ND;;;17.97;beginning_balance;D
522120100;10131;PO;12361;FS;1500;FR;1001;CO;31909400;ND;;;17.97;ending_balance;D
522120100;10131;PO;12361;FS;1500;FR;1001;CO;31901100;ND;;;169915.71;period_change;D
522120100;10131;PO;12361;FS;1500;FR;1001;CO;31901100;ND;;;230266.68;beginning_balance;D
522120100;10131;PO;12361;FS;1500;FR;1001;CO;31901100;ND;;;400182.39;ending_balance;D
522120100;10131;PO;12306;FS;1500;FR;1001;CO;33903000;ND;;;173818.54;beginning_balance;D
522120100;10131;PO;12306;FS;1500;FR;1001;CO;33903000;ND;;;173818.54;ending_balance;D
522120100;10131;PO;12365;FS;1500;FR;1001;CO;31901100;ND;;;12622.88;beginning_balance;D
522120100;10131;PO;12365;FS;1500;FR;1001;CO;31901100;ND;;;12622.88;ending_balance;D
522120100;10131;PO;12811;FS;1500;FR;;;33903900;ND;;;22230.03;beginning_balance;D
522120100;10131;PO;12811;FS;1500;FR;;;33903900;ND;;;22230.03;ending_balance;D
522120100;10131;PO;15752;FS;1500;FR;;;33903000;ND;;;29710.75;beginning_balance;D
522120100;10131;PO;15752;FS;1500;FR;;;33903000;ND;;;29710.75;ending_balance;D
522120100;10131;PO;20606;FS;1500;FR;;;33903900;ND;;;288.83;beginning_balance;D
522120100;10131;PO;20606;FS;1500;FR;;;33903900;ND;;;288.83;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33903900;ND;;;48931.15;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33903900;ND;;;48931.15;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33903600;ND;;;44273.25;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33903600;ND;;;44273.25;ending_balance;D
522120100;10131;PO;10301;FS;1632;FR;;;33903000;ND;;;58708.04;beginning_balance;D
522120100;10131;PO;10301;FS;1632;FR;;;33903000;ND;;;58708.04;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33900800;ND;;;23734.69;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33900800;ND;;;23734.69;ending_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;24844.00;period_change;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;102358.02;beginning_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;127202.02;ending_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;20551.79;period_change;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;0.00;beginning_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;20551.79;ending_balance;D
522120100;10131;PO;10302;FS;1600;FR;;;33903000;ND;;;146426.41;beginning_balance;D
522120100;10131;PO;10302;FS;1600;FR;;;33903000;ND;;;146426.41;ending_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;1265.26;period_change;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;28634.56;beginning_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;29899.82;ending_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;31911399;ND;;;1022.74;period_change;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;31911399;ND;;;21893.99;beginning_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;31911399;ND;;;22916.73;ending_balance;D
522120100;10131;PO;10302;FS;1600;FR;;;33903400;ND;;;34582.38;beginning_balance;D
522120100;10131;PO;10302;FS;1600;FR;;;33903400;ND;;;34582.38;ending_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903400;ND;;;37600.00;period_change;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903400;ND;;;1199007.22;beginning_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33903400;ND;;;1236607.22;ending_balance;D
522120100;10131;PO;28123;FS;1500;FR;;;32902100;ND;;;8333.88;period_change;D
522120100;10131;PO;28123;FS;1500;FR;;;32902100;ND;;;13834.30;beginning_balance;D
522120100;10131;PO;28123;FS;1500;FR;;;32902100;ND;;;22168.18;ending_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;33903900;ND;;;1096334.42;beginning_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;33903900;ND;;;1096334.42;ending_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;33903600;ND;;;22573.08;beginning_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;33903600;ND;;;22573.08;ending_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;33903000;ND;;;539.40;period_change;D
522120100;10131;PO;15122;FS;1500;FR;;;33903000;ND;;;75937.48;beginning_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;33903000;ND;;;76476.88;ending_balance;D
522120100;10131;PO;26122;FS;1500;FR;;;33903900;ND;;;20337.43;period_change;D
522120100;10131;PO;26122;FS;1500;FR;;;33903900;ND;;;48374.27;beginning_balance;D
522120100;10131;PO;26122;FS;1500;FR;;;33903900;ND;;;68711.70;ending_balance;D
522120100;10131;PO;26122;FS;1500;FR;;;33901400;ND;;;1150.00;period_change;D
522120100;10131;PO;26122;FS;1500;FR;;;33901400;ND;;;0.00;beginning_balance;D
522120100;10131;PO;26122;FS;1500;FR;;;33901400;ND;;;1150.00;ending_balance;D
522120100;10131;PO;12361;FS;1540;FR;1070;CO;31901100;ND;;;13100.98;period_change;D
522120100;10131;PO;12361;FS;1540;FR;1070;CO;31901100;ND;;;0.00;beginning_balance;D
522120100;10131;PO;12361;FS;1540;FR;1070;CO;31901100;ND;;;13100.98;ending_balance;D
522120100;10131;PO;10304;FS;1600;FR;;;31901100;ND;;;48258.00;period_change;D
522120100;10131;PO;10304;FS;1600;FR;;;31901100;ND;;;312768.15;beginning_balance;D
522120100;10131;PO;10304;FS;1600;FR;;;31901100;ND;;;361026.15;ending_balance;D
522120100;10131;PO;10301;FS;1600;FR;;;44905200;ND;;;8768.53;beginning_balance;D
522120100;10131;PO;10301;FS;1600;FR;;;44905200;ND;;;8768.53;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;44905200;ND;;;78164.68;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;44905200;ND;;;78164.68;ending_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33904700;ND;;;266.03;period_change;D
522120100;10131;PO;04122;FS;1500;FR;;;33904700;ND;;;257072.14;beginning_balance;D
522120100;10131;PO;04122;FS;1500;FR;;;33904700;ND;;;257338.17;ending_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;44905200;ND;;;15188.44;beginning_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;44905200;ND;;;15188.44;ending_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;44905200;ND;;;31415.34;beginning_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;44905200;ND;;;31415.34;ending_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;33909300;ND;;;3789.39;beginning_balance;D
522120100;10131;PO;08244;FS;1660;FR;;;33909300;ND;;;3789.39;ending_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33909300;ND;;;8784.23;beginning_balance;D
522120100;10131;PO;08244;FS;1500;FR;;;33909300;ND;;;8784.23;ending_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33909300;ND;;;22037.90;beginning_balance;D
522120100;10131;PO;10302;FS;1500;FR;1002;CO;33909300;ND;;;22037.90;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33909300;ND;;;23065.08;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33909300;ND;;;23065.08;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;31911399;ND;;;42690.00;period_change;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;31911399;ND;;;0.00;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;31911399;ND;;;42690.00;ending_balance;D
522120100;10131;PO;26122;FS;1500;FR;;;31901100;ND;;;36182.52;period_change;D
522120100;10131;PO;26122;FS;1500;FR;;;31901100;ND;;;330909.32;beginning_balance;D
522120100;10131;PO;26122;FS;1500;FR;;;31901100;ND;;;367091.84;ending_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;44905200;ND;;;7400.00;period_change;D
522120100;10131;PO;15122;FS;1500;FR;;;44905200;ND;;;18955.00;beginning_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;44905200;ND;;;26355.00;ending_balance;D
522120100;10131;PO;18541;FS;1500;FR;;;33903000;ND;;;195.39;period_change;D
522120100;10131;PO;18541;FS;1500;FR;;;33903000;ND;;;261.48;beginning_balance;D
522120100;10131;PO;18541;FS;1500;FR;;;33903000;ND;;;456.87;ending_balance;D
522120100;10131;PO;18541;FS;1500;FR;;;33903900;ND;;;76727.00;beginning_balance;D
522120100;10131;PO;18541;FS;1500;FR;;;33903900;ND;;;76727.00;ending_balance;D
522120100;10131;PO;15122;FS;2701;FR;;;44905199;ND;;;67300.00;period_change;D
522120100;10131;PO;15122;FS;2701;FR;;;44905199;ND;;;269200.00;beginning_balance;D
522120100;10131;PO;15122;FS;2701;FR;;;44905199;ND;;;336500.00;ending_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;44905199;ND;;;90496.97;beginning_balance;D
522120100;10131;PO;15122;FS;1500;FR;;;44905199;ND;;;90496.97;ending_balance;D
522120100;10131;PO;10301;FS;1600;FR;;;44903900;ND;;;300.00;period_change;D
522120100;10131;PO;10301;FS;1600;FR;;;44903900;ND;;;0.00;beginning_balance;D
522120100;10131;PO;10301;FS;1600;FR;;;44903900;ND;;;300.00;ending_balance;D
522120100;10131;PO;15122;FS;1706;FR;3110;CO;44905199;ND;;;291302.06;beginning_balance;D
522120100;10131;PO;15122;FS;1706;FR;3110;CO;44905199;ND;;;291302.06;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;31901100;ND;;;256429.87;period_change;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;31901100;ND;;;15227.67;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;31901100;ND;;;271657.54;ending_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33903400;ND;;;66499.76;period_change;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33903400;ND;;;176373.30;beginning_balance;D
522120100;10131;PO;10301;FS;1500;FR;1002;CO;33903400;ND;;;242873.06;ending_balance;D
522120100;10132;PO;09272;FS;1800;FR;;;33909254;ND;;;314684.57;period_change;D
522120100;10132;PO;09272;FS;1800;FR;;;33909254;ND;;;1201822.53;beginning_balance;D
522120100;10132;PO;09272;FS;1800;FR;;;33909254;ND;;;1516507.10;ending_balance;D
522120100;20231;PO;01031;FS;1500;FR;;;33903400;ND;;;10000.00;beginning_balance;D
522120100;20231;PO;01031;FS;1500;FR;;;33903400;ND;;;10000.00;ending_balance;D
522130100;10131;PO;15122;FS;2701;FR;;;44905199;ND;;;67300.00;period_change;D
522130100;10131;PO;15122;FS;2701;FR;;;44905199;ND;;;269200.00;beginning_balance;D
522130100;10131;PO;15122;FS;2701;FR;;;44905199;ND;;;336500.00;ending_balance;D
522130200;10131;PO;10301;FS;1631;FR;;;44905199;ND;;;1701000.00;beginning_balance;D
522130200;10131;PO;10301;FS;1631;FR;;;44905199;ND;;;1701000.00;ending_balance;D
522130200;10132;PO;09272;FS;1800;FR;;;33909254;ND;;;195269.39;period_change;D
522130200;10132;PO;09272;FS;1800;FR;;;33909254;ND;;;1201822.53;beginning_balance;D
522130200;10132;PO;09272;FS;1800;FR;;;33909254;ND;;;1397091.92;ending_balance;D
522130300;10131;PO;15452;FS;1500;FR;;;44905199;ND;;;124432.23;beginning_balance;D
522130300;10131;PO;15452;FS;1500;FR;;;44905199;ND;;;124432.23;ending_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;123854.99;period_change;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;0.00;beginning_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;44905199;ND;;;123854.99;ending_balance;D
522130300;10131;PO;26782;FS;1500;FR;;;44905200;ND;;;38471.32;beginning_balance;D
522130300;10131;PO;26782;FS;1500;FR;;;44905200;ND;;;38471.32;ending_balance;D
522130300;10131;PO;04061;FS;1500;FR;;;32909100;ND;;;411643.31;beginning_balance;D
522130300;10131;PO;04061;FS;1500;FR;;;32909100;ND;;;411643.31;ending_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;33903900;ND;;;1017151.93;beginning_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;33903900;ND;;;1017151.93;ending_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;203600.71;beginning_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;33903000;ND;;;203600.71;ending_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;31901100;ND;;;197111.44;period_change;D
522130300;10131;PO;04122;FS;1500;FR;;;31901100;ND;;;82529.31;beginning_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;31901100;ND;;;279640.75;ending_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;33904100;ND;;;29314.16;beginning_balance;D
522130300;10131;PO;04122;FS;1500;FR;;;33904100;ND;;;29314.16;ending_balance;D
522130300;10131;PO;04123;FS;1500;FR;;;33909300;ND;;;2500.00;period_change;D
522130300;10131;PO;04123;FS;1500;FR;;;33909300;ND;;;663139.31;beginning_balance;D
522130300;10131;PO;04123;FS;1500;FR;;;33909300;ND;;;665639.31;ending_balance;D
522130300;10131;PO;28123;FS;1500;FR;;;46907100;ND;;;485005.83;beginning_balance;D
522130300;10131;PO;28123;FS;1500;FR;;;46907100;ND;;;485005.83;ending_balance;D
522130300;10131;PO;04123;FS;1500;FR;;;33903400;ND;;;659245.31;beginning_balance;D
522130300;10131;PO;04123;FS;1500;FR;;;33903400;ND;;;659245.31;ending_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;33903000;ND;;;27157.11;period_change;D
522130300;10131;PO;08244;FS;1500;FR;;;33903000;ND;;;121336.99;beginning_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;33903000;ND;;;148494.10;ending_balance;D
522130300;10131;PO;08241;FS;1500;FR;;;44905200;ND;;;19024.84;beginning_balance;D
522130300;10131;PO;08241;FS;1500;FR;;;44905200;ND;;;19024.84;ending_balance;D
522130300;10131;PO;08241;FS;1500;FR;;;33903900;ND;;;22075.59;beginning_balance;D
522130300;10131;PO;08241;FS;1500;FR;;;33903900;ND;;;22075.59;ending_balance;D
522130300;10131;PO;08241;FS;1500;FR;;;33903000;ND;;;3031.23;beginning_balance;D
522130300;10131;PO;08241;FS;1500;FR;;;33903000;ND;;;3031.23;ending_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;31901100;ND;;;15786.13;period_change;D
522130300;10131;PO;08244;FS;1500;FR;;;31901100;ND;;;0.00;beginning_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;31901100;ND;;;15786.13;ending_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;33903900;ND;;;30511.87;period_change;D
522130300;10131;PO;08244;FS;1500;FR;;;33903900;ND;;;134267.96;beginning_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;33903900;ND;;;164779.83;ending_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;33903600;ND;;;144452.90;beginning_balance;D
522130300;10131;PO;08244;FS;1500;FR;;;33903600;ND;;;144452.90;ending_balance;D
522130300;10131;PO;08244;FS;1660;FR;;;33903600;ND;;;4708.86;beginning_balance;D
522130300;10131;PO;08244;FS;1660;FR;;;33903600;ND;;;4708.86;ending_balance;D
522130300;10131;PO;08244;FS;1660;FR;;;33903900;ND;;;8775.52;beginning_balance;D
522130300;10131;PO;08244;FS;1660;FR;;;33903900;ND;;;8775.52;ending_balance;D
522130300;10131;PO;12361;FS;1500;FR;1001;CO;31909400;ND;;;17.97;beginning_balance;D
522130300;10131;PO;12361;FS;1500;FR;1001;CO;31909400;ND;;;17.97;ending_balance;D
522130300;10131;PO;12361;FS;1500;FR;1001;CO;31901100;ND;;;169915.71;period_change;D
522130300;10131;PO;12361;FS;1500;FR;1001;CO;31901100;ND;;;230266.68;beginning_balance;D
522130300;10131;PO;12361;FS;1500;FR;1001;CO;31901100;ND;;;400182.39;ending_balance;D
522130300;10131;PO;12306;FS;1500;FR;1001;CO;33903000;ND;;;173818.54;beginning_balance;D
522130300;10131;PO;12306;FS;1500;FR;1001;CO;33903000;ND;;;173818.54;ending_balance;D
522130300;10131;PO;12365;FS;1500;FR;1001;CO;31901100;ND;;;12622.88;beginning_balance;D
522130300;10131;PO;12365;FS;1500;FR;1001;CO;31901100;ND;;;12622.88;ending_balance;D
522130300;10131;PO;12811;FS;1500;FR;;;33903900;ND;;;22230.03;beginning_balance;D
522130300;10131;PO;12811;FS;1500;FR;;;33903900;ND;;;22230.03;ending_balance;D
522130300;10131;PO;15752;FS;1500;FR;;;33903000;ND;;;29710.75;beginning_balance;D
522130300;10131;PO;15752;FS;1500;FR;;;33903000;ND;;;29710.75;ending_balance;D
522130300;10131;PO;20606;FS;1500;FR;;;33903900;ND;;;288.83;beginning_balance;D
522130300;10131;PO;20606;FS;1500;FR;;;33903900;ND;;;288.83;ending_balance;D
522130300;10131;PO;10301;FS;1500;FR;1002;CO;33903900;ND;;;48931.15;beginning_balance;D
522130300;10131;PO;10301;FS;1500;FR;1002;CO;33903900;ND;;;48931.15;ending_balance;D
522130300;10131;PO;10301;FS;1500;FR;1002;CO;33903600;ND;;;44273.25;beginning_balance;D
522130300;10131;PO;10301;FS;1500;FR;1002;CO;33903600;ND;;;44273.25;ending_balance;D
522130300;10131;PO;10301;FS;1632;FR;;;33903000;ND;;;58708.04;beginning_balance;D
522130300;10131;PO;10301;FS;1632;FR;;;33903000;ND;;;58708.04;ending_balance;D
522130300;10131;PO;10301;FS;1500;FR;1002;CO;33900800;ND;;;23734.69;beginning_balance;D
522130300;10131;PO;10301;FS;1500;FR;1002;CO;33900800;ND;;;23734.69;ending_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;24844.00;period_change;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;102358.02;beginning_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903900;ND;;;127202.02;ending_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;20551.79;period_change;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;0.00;beginning_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;31901399;ND;;;20551.79;ending_balance;D
522130300;10131;PO;10302;FS;1600;FR;;;33903000;ND;;;146426.41;beginning_balance;D
522130300;10131;PO;10302;FS;1600;FR;;;33903000;ND;;;146426.41;ending_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;1265.26;period_change;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;28634.56;beginning_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903000;ND;;;29899.82;ending_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;31911399;ND;;;1022.74;period_change;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;31911399;ND;;;21893.99;beginning_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;31911399;ND;;;22916.73;ending_balance;D
522130300;10131;PO;10302;FS;1600;FR;;;33903400;ND;;;34582.38;beginning_balance;D
522130300;10131;PO;10302;FS;1600;FR;;;33903400;ND;;;34582.38;ending_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903400;ND;;;37600.00;period_change;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903400;ND;;;1199007.22;beginning_balance;D
522130300;10131;PO;10302;FS;1500;FR;1002;CO;33903400;ND;;;1236607.22;ending_balance;D
522130300;10131;PO;28123;FS;1500;FR;;;32902100;ND;;;8333.88;period_change;D
522130300;10131;PO;28123;FS;1500;FR;;;32902100;ND;;;13834.30;beginning_balance;D
522130300;10131;PO;28123;FS;1500;FR;;;32902100;ND;;;22168.18;ending_balance;D
522130300;10131;PO;15122;FS;1500;FR;;;33903900;ND;;;1096334.42;beginning_balance;D
522130300;10131;PO;15122;FS;1500;FR;;;33903900;ND;;;1096334.42;ending_balance;D
522130300;10131;PO;15122;FS;1500;FR;;;33903600;ND;;;22573.08;beginning_balance;D
522130300;10131;PO;15122;FS;1500;FR;;;33903600;ND;;;22573.08;ending_balance;D
522130300;10131;PO;15122;FS;1500;FR;;;33903000;ND;;;539.40;period_change;D
522130300;10131;PO;15122;FS;1500;FR;;;33903000;ND;;;75937.48;beginning_balance;D
522130300;10131;PO;15122;FS;1500;FR;;;33903000;ND;;;76476.88;ending_balance;D
522130300;10131;PO;26122;FS;1500;FR;;;33903900;ND;;;20337.43;period_change;D
522130300;10131;PO;26122;FS;1500;FR;;;33903900;ND;;;48374.27;beginning_balance;D
522130300;10131;PO;26122;FS;1500;FR;;;33903900;ND;;;68711.70;ending_balance;D
522130300;10131;PO;26122;FS;1500;FR;;;33901400;ND;;;1150.00;period_change;D
522130300;10131;PO;26122;FS;1500;FR;;;33901400;ND;;;0.00;beginning_balance;D
522130300;10131;PO;26122;FS;1500;FR;;;33901400;ND;;;1150.00;ending_balance;D
522130300;10131;PO;12361;FS;1540;FR;1070;CO;31901100;ND;;;13100.98;period_change;D
522130300;10131;PO;12361;FS;1540;FR;1070;CO;31901100;ND;;;0.00;beginning_balance;D
522130300;10131;PO;12361;FS;1540;FR;1070;CO;31901100;ND;;;13100.98;ending_balance;D
522130300;10131;PO;10304;FS;1600;FR;;;31901100;ND;;;48258.00;period_change;D
522130300;10131;PO;10304;FS;1600;FR;;;31901100;ND;;;312768.15;beginning_balance;D
522130300;10131;PO;10304;FS;1600;FR;;;31901100;ND;;;361026.15;ending_balance;D
522130300;10131;PO;10301;FS;1600;FR;;;44905200;ND;;;8768.53;beginning_balance;D
522130300;10131;PO;10301;FS;1600;FR;;;44905200;ND;;;8768.53;ending_balance;D
522130300;10131;PO;10301;FS;1500;FR;1002;CO;44905200;ND;;;78164.68;beginning_balance;D
